Recommended,Strategy,Type,Equity %,Tax-Managed,Yield,Minimum,ID,Strategy Type,Strategy Subtype,IC Status,Expense Ratio,Blended,Private Markets
FALSE,Blended - 00167,Blended Strategy,,FALSE,0,500000,143,Blended,,Approved,0.1624136,TRUE,FALSE
FALSE,Blended - 00168,Blended Strategy,,FALSE,0,910000,144,Blended,,Approved,0.2016003,TRUE,FALSE
FALSE,Blended - 00169,Blended Strategy,,FALSE,2.6638434,18000,145,Blended,,Approved,0.1514389,TRUE,FALSE
FALSE,Blended - 00171,Blended Strategy,,FALSE,2.2125761,15000,146,Blended,,Approved,0.1200961,TRUE,FALSE
FALSE,Blended - 00172,Blended Strategy,,FALSE,0,1071000,147,Blended,,Approved,0.1645073,TRUE,FALSE
FALSE,Blended - 00173,Blended Strategy,,FALSE,0,211000,148,Blended,,Approved,0.15804,TRUE,FALSE
FALSE,Blended - 00174,Blended Strategy,,FALSE,2.0081495,17000,149,Blended,,Approved,0.1359,TRUE,FALSE
FALSE,Blended - 00175,Blended Strategy,,FALSE,0,167000,150,Blended,,Approved,0.215,TRUE,FALSE
FALSE,Blended - 00176,Blended Strategy,,FALSE,0,301000,151,Blended,,Approved,0.2,TRUE,FALSE
FALSE,Blended - 00177,Blended Strategy,,FALSE,0,148000,152,Blended,,Approved,0.2193,TRUE,FALSE
FALSE,Blended - 00178,Blended Strategy,,FALSE,2.2642424,28000,153,Blended,,Approved,0.1079752,TRUE,FALSE
FALSE,Blended - 00179,Blended Strategy,,FALSE,0,770000,154,Blended,,Approved,0.1688665,TRUE,FALSE
FALSE,Blended - 00180,Blended Strategy,,FALSE,0,1667000,155,Blended,,Approved,0.2,TRUE,FALSE
FALSE,Blended - 00181,Blended Strategy,,FALSE,0,1409000,156,Blended,,Approved,0.1336896,TRUE,FALSE
FALSE,Blended - 00182,Blended Strategy,,FALSE,0,750000,157,Blended,,Approved,0.136,TRUE,FALSE
FALSE,Blended - 00183,Blended Strategy,,FALSE,0,625000,158,Blended,,Approved,0.2211,TRUE,FALSE
FALSE,Blended - 00184,Blended Strategy,,FALSE,0,375000,159,Blended,,Approved,0.1463,TRUE,FALSE
FALSE,Blended - 00185,Blended Strategy,,FALSE,0,250000,160,Blended,,Approved,0.1277005,TRUE,FALSE
FALSE,Blended - 00186,Blended Strategy,,FALSE,2.1561047,13000,161,Blended,,Approved,0.1690074,TRUE,FALSE
FALSE,Blended - 00187,Blended Strategy,,FALSE,0,167000,162,Blended,,Approved,0.14744,TRUE,FALSE
FALSE,Blended - 00188,Blended Strategy,,FALSE,2.0239984,24000,163,Blended,,Approved,0.1197718,TRUE,FALSE
FALSE,Blended - 00189,Blended Strategy,,FALSE,0,834000,164,Blended,,Approved,0.430919,TRUE,FALSE
FALSE,Blended - 00190,Blended Strategy,,FALSE,0,154000,165,Blended,,Approved,0.171,TRUE,FALSE
FALSE,Blended - 00191,Blended Strategy,,FALSE,2.5293154,2000,166,Blended,,Approved,0.2464,TRUE,FALSE
FALSE,Blended - 00192,Blended Strategy,,FALSE,2.9092375,1000,167,Blended,,Approved,0.2268,TRUE,FALSE
FALSE,Blended - 00193,Blended Strategy,,FALSE,4.680264,63000,168,Blended,,Approved,0.23482,TRUE,FALSE
FALSE,Blended - 00194,Blended Strategy,,FALSE,4.1895189,3000,169,Blended,,Approved,0.085,TRUE,FALSE
FALSE,Blended - 00195,Blended Strategy,,FALSE,0,477000,170,Blended,,Approved,0.21065,TRUE,FALSE
FALSE,Blended - 00196,Blended Strategy,,FALSE,1.8582336,3000,171,Blended,,Approved,0.2053344,TRUE,FALSE
FALSE,Blended - 00197,Blended Strategy,,FALSE,2.0681995,7000,172,Blended,,Approved,0.1751342,TRUE,FALSE
FALSE,Blended - 00198,Blended Strategy,,FALSE,2.3856362,6000,173,Blended,,Approved,0.1297339,TRUE,FALSE
FALSE,Blended - 00199,Blended Strategy,,FALSE,2.9659008,7000,174,Blended,,Approved,0.1044871,TRUE,FALSE
FALSE,Blended - 00200,Blended Strategy,,FALSE,1.2308521,54000,175,Blended,,Approved,0.148577,TRUE,FALSE
FALSE,Blended - 00201,Blended Strategy,,FALSE,0,164000,176,Blended,,Approved,0.1874,TRUE,FALSE
FALSE,Blended - 00202,Blended Strategy,,FALSE,0,278000,177,Blended,,Approved,0.208225,TRUE,FALSE
FALSE,Blended - 00203,Blended Strategy,,FALSE,2.33494,9000,178,Blended,,Approved,0.1693338,TRUE,FALSE
FALSE,Blended - 00204,Blended Strategy,,FALSE,0,1250000,179,Blended,,Approved,0.2,TRUE,FALSE
FALSE,Blended - 00205,Blended Strategy,,FALSE,0,1250000,180,Blended,,Approved,0.2078,TRUE,FALSE
FALSE,Blended - 00207,Blended Strategy,,FALSE,0,286000,181,Blended,,Approved,0.17164,TRUE,FALSE
FALSE,Blended - 00208,Blended Strategy,,FALSE,0,186000,182,Blended,,Approved,0.1631,TRUE,FALSE
FALSE,Blended - 00209,Blended Strategy,,FALSE,0,313000,183,Blended,,Approved,0.1789,TRUE,FALSE
FALSE,Blended - 00210,Blended Strategy,,FALSE,0,278000,184,Blended,,Approved,0.1789,TRUE,FALSE
FALSE,Blended - 00211,Blended Strategy,,FALSE,0,244000,185,Blended,,Approved,0.1529,TRUE,FALSE
FALSE,Blended - 00212,Blended Strategy,,FALSE,0,500000,186,Blended,,Approved,0.14454,TRUE,FALSE
FALSE,Blended - 00213,Blended Strategy,,FALSE,0,2084000,187,Blended,,Approved,0.2032,TRUE,FALSE
FALSE,Blended - 00214,Blended Strategy,,FALSE,1.9391099,2000,188,Blended,,Approved,0.0375,TRUE,FALSE
FALSE,Blended - 00215,Blended Strategy,,FALSE,0,295000,189,Blended,,Approved,0.22965,TRUE,FALSE
FALSE,Blended - 00216,Blended Strategy,,FALSE,0,209000,190,Blended,,Approved,0.2133,TRUE,FALSE
FALSE,Blended - 00217,Blended Strategy,,FALSE,0,334000,191,Blended,,Approved,0.17,TRUE,FALSE
FALSE,Blended - 00218,Blended Strategy,,FALSE,0,164000,192,Blended,,Approved,0.17925,TRUE,FALSE
FALSE,Blended - 00219,Blended Strategy,,FALSE,0,2000000,193,Blended,,Approved,0.16744,TRUE,FALSE
FALSE,Blended - 00220,Blended Strategy,,FALSE,0,5000000,194,Blended,,Approved,0.1362093,TRUE,FALSE
FALSE,Blended - 00221,Blended Strategy,,FALSE,0,2500000,195,Blended,,Approved,,TRUE,FALSE
FALSE,Blended - 00222,Blended Strategy,,FALSE,1.4636419,4000,196,Blended,,Approved,0.002246674,TRUE,FALSE
FALSE,Blended - 00223,Blended Strategy,,FALSE,1.9081335,7000,197,Blended,,Approved,0.00186974,TRUE,FALSE
FALSE,Blended - 00224,Blended Strategy,,FALSE,0,477000,198,Blended,,Approved,0.001664432,TRUE,FALSE
FALSE,Blended - 00225,Blended Strategy,,FALSE,0,1819000,199,Blended,,Approved,0.002024,TRUE,FALSE
FALSE,Blended - 00226,Blended Strategy,,FALSE,1.7673672,17000,200,Blended,,Approved,0.001644154,TRUE,FALSE
FALSE,Blended - 00227,Blended Strategy,,FALSE,0,278000,201,Blended,,Approved,0.0020146,TRUE,FALSE
FALSE,Blended - 00228,Blended Strategy,,FALSE,0,834000,202,Blended,,Approved,0.001341,TRUE,FALSE
FALSE,Blended - 00229,Blended Strategy,,FALSE,0,500000,203,Blended,,Approved,0.0017,TRUE,FALSE
FALSE,Blended - 00230,Blended Strategy,,FALSE,0,2778000,204,Blended,,Approved,0.00152,TRUE,FALSE
FALSE,Blended - 00231,Blended Strategy,,FALSE,0,1563000,205,Blended,,Approved,0.00196,TRUE,FALSE
FALSE,Blended - 00232,Blended Strategy,,FALSE,0,211000,206,Blended,,Approved,0.001617936,TRUE,FALSE
FALSE,Blended - 00233,Blended Strategy,,FALSE,0,642000,207,Blended,,Approved,0.001896,TRUE,FALSE
FALSE,Blended - 00234,Blended Strategy,,FALSE,0,112000,208,Blended,,Approved,0.002005334,TRUE,FALSE
FALSE,Blended - 00235,Blended Strategy,,FALSE,0,211000,209,Blended,,Approved,0.0017346,TRUE,FALSE
FALSE,Blended - 00236,Blended Strategy,,FALSE,0,188000,210,Blended,,Approved,0.001,TRUE,FALSE
FALSE,Blended - 00237,Blended Strategy,,FALSE,0,186000,211,Blended,,Approved,0.002173863,TRUE,FALSE
FALSE,Blended - 00238,Blended Strategy,,FALSE,0,375000,212,Blended,,Approved,0.001725331,TRUE,FALSE
FALSE,Blended - 00239,Blended Strategy,,FALSE,0,200000,213,Blended,,Approved,0.002,TRUE,FALSE
FALSE,Blended - 00240,Blended Strategy,,FALSE,0,1000000,214,Blended,,Approved,0.001544129,TRUE,FALSE
FALSE,Blended - 00241,Blended Strategy,,FALSE,0,500000,215,Blended,,Approved,0.001624136,TRUE,FALSE
FALSE,Blended - 00242,Blended Strategy,,FALSE,0,687000,216,Blended,,Approved,0.0017496,TRUE,FALSE
FALSE,Blended - 00243,Blended Strategy,,FALSE,0,589000,217,Blended,,Approved,0.001644,TRUE,FALSE
FALSE,Blended - 00244,Blended Strategy,,FALSE,0,409000,218,Blended,,Approved,0.00158,TRUE,FALSE
FALSE,Blended - 00245,Blended Strategy,,FALSE,0,633000,219,Blended,,Approved,0.0014955,TRUE,FALSE
FALSE,Blended - 00246,Blended Strategy,,FALSE,0,167000,220,Blended,,Approved,0.001981338,TRUE,FALSE
FALSE,Blended - 00247,Blended Strategy,,FALSE,0,278000,221,Blended,,Approved,0.001469535,TRUE,FALSE
FALSE,Blended - 00248,Blended Strategy,,FALSE,0,157000,222,Blended,,Approved,0.0010075,TRUE,FALSE
FALSE,Blended - 00249,Blended Strategy,,FALSE,1.5353517,3000,223,Blended,,Approved,0.00243677,TRUE,FALSE
FALSE,Blended - 00250,Blended Strategy,,FALSE,1.4257515,8000,224,Blended,,Approved,0.001665184,TRUE,FALSE
FALSE,Blended - 00251,Blended Strategy,,FALSE,0,734000,225,Blended,,Approved,0.001677999,TRUE,FALSE
FALSE,Blended - 00252,Blended Strategy,,FALSE,0,250000,226,Blended,,Approved,0.0020969,TRUE,FALSE
FALSE,Blended - 00253,Blended Strategy,,FALSE,1.355255,13000,227,Blended,,Approved,0.001603976,TRUE,FALSE
FALSE,Blended - 00254,Blended Strategy,,FALSE,1.8393931,9000,228,Blended,,Approved,0.001371202,TRUE,FALSE
FALSE,Blended - 00255,Blended Strategy,,FALSE,1.8520736,9000,229,Blended,,Approved,0.001386161,TRUE,FALSE
FALSE,Blended - 00256,Blended Strategy,,FALSE,2.0177885,22000,230,Blended,,Approved,0.001216298,TRUE,FALSE
FALSE,Blended - 00257,Blended Strategy,,FALSE,1.4020076,8000,231,Blended,,Approved,0.00164049,TRUE,FALSE
FALSE,Blended - 00258,Blended Strategy,,FALSE,1.9990252,6000,232,Blended,,Approved,0.001096285,TRUE,FALSE
FALSE,Blended - 00259,Blended Strategy,,FALSE,2.1525881,6000,233,Blended,,Approved,0.001891483,TRUE,FALSE
FALSE,Blended - 00260,Blended Strategy,,FALSE,0,250000,234,Blended,,Approved,0.000586,TRUE,FALSE
FALSE,Blended - 00261,Blended Strategy,,FALSE,0,148000,235,Blended,,Approved,0.002193,TRUE,FALSE
FALSE,Blended - 00262,Blended Strategy,,FALSE,1.507719,11000,236,Blended,,Approved,0.001738501,TRUE,FALSE
FALSE,Blended - 00263,Blended Strategy,,FALSE,0,148000,237,Blended,,Approved,0.002193,TRUE,FALSE
FALSE,Blended - 00264,Blended Strategy,,FALSE,2.0163466,17000,238,Blended,,Approved,0.001300851,TRUE,FALSE
FALSE,Blended - 00265,Blended Strategy,,FALSE,0,209000,239,Blended,,Approved,0.001967,TRUE,FALSE
FALSE,Blended - 00266,Blended Strategy,,FALSE,0,167000,240,Blended,,Approved,0.00215,TRUE,FALSE
FALSE,Blended - 00267,Blended Strategy,,FALSE,0,417000,241,Blended,,Approved,0.001821,TRUE,FALSE
FALSE,Blended - 00268,Blended Strategy,,FALSE,0,278000,242,Blended,,Approved,0.001569,TRUE,FALSE
FALSE,Blended - 00269,Blended Strategy,,FALSE,0,1334000,243,Blended,,Approved,0.001552005,TRUE,FALSE
FALSE,Blended - 00270,Blended Strategy,,FALSE,0,239000,244,Blended,,Approved,0.00188,TRUE,FALSE
FALSE,Blended - 00271,Blended Strategy,,FALSE,0,143000,245,Blended,,Approved,0.001775,TRUE,FALSE
FALSE,Blended - 00272,Blended Strategy,,FALSE,0,125000,246,Blended,,Approved,0.00185,TRUE,FALSE
FALSE,Blended - 00273,Blended Strategy,,FALSE,2.1389843,9000,247,Blended,,Approved,0.002301,TRUE,FALSE
FALSE,Blended - 00274,Blended Strategy,,FALSE,0,334000,248,Blended,,Approved,0.001345,TRUE,FALSE
FALSE,Blended - 00275,Blended Strategy,,FALSE,0,391000,249,Blended,,Approved,0.001708,TRUE,FALSE
FALSE,Blended - 00276,Blended Strategy,,FALSE,1.9575744,17000,250,Blended,,Approved,0.001975,TRUE,FALSE
FALSE,Blended - 00277,Blended Strategy,,FALSE,2.7004686,9000,251,Blended,,Approved,0.001411,TRUE,FALSE
FALSE,Blended - 00278,Blended Strategy,,FALSE,0,1000000,252,Blended,,Approved,0.0015129,TRUE,FALSE
FALSE,Blended - 00279,Blended Strategy,,FALSE,0,5000000,253,Blended,,Approved,0.001760338,TRUE,FALSE
FALSE,Blended - 00280,Blended Strategy,,FALSE,0,334000,254,Blended,,Approved,0.001333331,TRUE,FALSE
FALSE,Blended - 00281,Blended Strategy,,FALSE,0,500000,255,Blended,,Approved,0.001439996,TRUE,FALSE
FALSE,Blended - 00283,Blended Strategy,,FALSE,0,278000,256,Blended,,Approved,0.001232,TRUE,FALSE
FALSE,Blended - 00284,Blended Strategy,,FALSE,0,334000,257,Blended,,Approved,0.0017,TRUE,FALSE
FALSE,Blended - 00285,Blended Strategy,,FALSE,0,556000,258,Blended,,Approved,0.002753324,TRUE,FALSE
FALSE,Blended - 00286,Blended Strategy,,FALSE,0,334000,259,Blended,,Approved,0.001812331,TRUE,FALSE
FALSE,Blended - 00287,Blended Strategy,,FALSE,0,3572000,260,Blended,,Approved,0.0016652,TRUE,FALSE
FALSE,Blended - 00288,Blended Strategy,,FALSE,0,112000,261,Blended,,Approved,0.001555334,TRUE,FALSE
FALSE,Blended - 00289,Blended Strategy,,FALSE,0,600000,262,Blended,,Approved,0.001685494,TRUE,FALSE
FALSE,Blended - 00290,Blended Strategy,,FALSE,0,960000,263,Blended,,Approved,0.002,TRUE,FALSE
FALSE,Blended - 00291,Blended Strategy,,FALSE,0,438000,264,Blended,,Approved,0.001213376,TRUE,FALSE
FALSE,Blended - 00292,Blended Strategy,,FALSE,0,334000,265,Blended,,Approved,0.001795,TRUE,FALSE
FALSE,Blended - 00293,Blended Strategy,,FALSE,0,400000,266,Blended,,Approved,0.00172,TRUE,FALSE
FALSE,Blended - 00294,Blended Strategy,,FALSE,0,285000,267,Blended,,Approved,0.001638807,TRUE,FALSE
FALSE,Blended - 00295,Blended Strategy,,FALSE,0,278000,268,Blended,,Approved,0.001466402,TRUE,FALSE
FALSE,Blended - 00296,Blended Strategy,,FALSE,0,770000,269,Blended,,Approved,0.00138,TRUE,FALSE
FALSE,Blended - 00297,Blended Strategy,,FALSE,0,1352000,270,Blended,,Approved,0.00188907,TRUE,FALSE
FALSE,Blended - 00298,Blended Strategy,,FALSE,0,2703000,271,Blended,,Approved,0.0016675,TRUE,FALSE
FALSE,Blended - 00299,Blended Strategy,,FALSE,0,400000,272,Blended,,Approved,0.001875,TRUE,FALSE
FALSE,Blended - 00300,Blended Strategy,,FALSE,0,417000,273,Blended,,Approved,0.001504402,TRUE,FALSE
FALSE,Blended - 00301,Blended Strategy,,FALSE,0,625000,274,Blended,,Approved,0.004151025,TRUE,FALSE
FALSE,Blended - 00302,Blended Strategy,,FALSE,0,625000,275,Blended,,Approved,0.004529025,TRUE,FALSE
FALSE,Blended - 00304,Blended Strategy,,FALSE,0,1000000,276,Blended,,Approved,0.001832129,TRUE,FALSE
FALSE,Blended - 00305,Blended Strategy,,FALSE,0,635000,277,Blended,,Approved,0.003774907,TRUE,FALSE
FALSE,Blended - 00306,Blended Strategy,,FALSE,0,318000,278,Blended,,Approved,0.003774907,TRUE,FALSE
FALSE,Blended - 00307,Blended Strategy,,FALSE,0,167000,279,Blended,,Approved,0.001977337,TRUE,FALSE
FALSE,Blended - 00308,Blended Strategy,,FALSE,0,278000,280,Blended,,Approved,0.004260597,TRUE,FALSE
FALSE,Blended - 00309,Blended Strategy,,FALSE,0,371000,281,Blended,,Approved,0.003288602,TRUE,FALSE
FALSE,Blended - 00311,Blended Strategy,,FALSE,2.5754648,12000,282,Blended,,Approved,0.002073936,TRUE,FALSE
FALSE,Blended - 00312,Blended Strategy,,FALSE,0,134000,283,Blended,,Approved,0.00087831,TRUE,FALSE
FALSE,Blended - 00313,Blended Strategy,,FALSE,0,215000,284,Blended,,Approved,0.001409996,TRUE,FALSE
FALSE,Blended - 00314,Blended Strategy,,FALSE,1.856575,3000,285,Blended,,Approved,0.002054011,TRUE,FALSE
FALSE,Blended - 00316,Blended Strategy,,FALSE,0,417000,286,Blended,,Approved,0.001624136,TRUE,FALSE
FALSE,Blended - 00317,Blended Strategy,,FALSE,0,375000,287,Blended,,Approved,0.001308395,TRUE,FALSE
FALSE,Blended - 00318,Blended Strategy,,FALSE,0,1250000,288,Blended,,Approved,0.001553136,TRUE,FALSE
FALSE,Blended - 00319,Blended Strategy,,FALSE,0,500000,289,Blended,,Approved,0.001480402,TRUE,FALSE
FALSE,Blended - 00320,Blended Strategy,,FALSE,0,100000,290,Blended,,Approved,0.0015,TRUE,FALSE
FALSE,Blended - 00321,Blended Strategy,,FALSE,0,223000,291,Blended,,Approved,0.005458208,TRUE,FALSE
FALSE,Blended - 00322,Blended Strategy,,FALSE,0,375000,292,Blended,,Approved,0.00136,TRUE,FALSE
FALSE,Blended - 00323,Blended Strategy,,FALSE,0,993000,293,Blended,,Approved,,TRUE,FALSE
FALSE,Blended - 00324,Blended Strategy,,FALSE,0,1804000,294,Blended,,Approved,,TRUE,FALSE
FALSE,Blended - 00325,Blended Strategy,,FALSE,0,2165000,295,Blended,,Approved,,TRUE,FALSE
FALSE,Blended - 00326,Blended Strategy,,FALSE,4.1196271,19000,296,Blended,,Approved,0.005266096,TRUE,FALSE
FALSE,Blended - 00327,Blended Strategy,,FALSE,3.5909338,19000,297,Blended,,Approved,0.004306096,TRUE,FALSE
FALSE,Blended - 00328,Blended Strategy,,FALSE,3.8252433,17000,298,Blended,,Approved,0.005418395,TRUE,FALSE
FALSE,Blended - 00329,Blended Strategy,,FALSE,3.4727811,17000,299,Blended,,Approved,0.004778395,TRUE,FALSE
FALSE,Blended - 00330,Blended Strategy,,FALSE,0,417000,300,Blended,,Approved,0.003408296,TRUE,FALSE
FALSE,Blended - 00332,Blended Strategy,,FALSE,1.4258131,5000,301,Blended,,Approved,0.002274675,TRUE,FALSE
FALSE,Blended - 00333,Blended Strategy,,FALSE,0,281000,302,Blended,,Approved,0.004003807,TRUE,FALSE
FALSE,Blended - 00334,Blended Strategy,,FALSE,0,4762000,303,Blended,,Approved,0.001426,TRUE,FALSE
FALSE,Blended - 00335,Blended Strategy,,FALSE,0,417000,304,Blended,,Approved,0.0012228,TRUE,FALSE
FALSE,Blended - 00338,Blended Strategy,,FALSE,0,313000,305,Blended,,Approved,0.002,TRUE,FALSE
FALSE,Blended - 00339,Blended Strategy,,FALSE,2.36292,13000,306,Blended,,Approved,0.00215786,TRUE,FALSE
FALSE,Blended - 00340,Blended Strategy,,FALSE,3.0900124,21000,307,Blended,,Approved,0.0012046,TRUE,FALSE
FALSE,Blended - 00341,Blended Strategy,,FALSE,2.8686806,18000,308,Blended,,Approved,0.0012387,TRUE,FALSE
FALSE,Blended - 00342,Blended Strategy,,FALSE,2.6473488,16000,309,Blended,,Approved,0.0012728,TRUE,FALSE
FALSE,Blended - 00343,Blended Strategy,,FALSE,2.426017,14000,310,Blended,,Approved,0.0013069,TRUE,FALSE
FALSE,Blended - 00344,Blended Strategy,,FALSE,2.5197081,6000,311,Blended,,Approved,0.0020654,TRUE,FALSE
FALSE,Blended - 00345,Blended Strategy,,FALSE,0,358000,312,Blended,,Approved,0.003999949,TRUE,FALSE
FALSE,Blended - 00347,Blended Strategy,,FALSE,0,391000,313,Blended,,Approved,0.0016744,TRUE,FALSE
FALSE,Blended - 00348,Blended Strategy,,FALSE,0,400000,314,Blended,,Approved,0.001356168,TRUE,FALSE
FALSE,Blended - 00349,Blended Strategy,,FALSE,3.0742288,56000,315,Blended,,Approved,0.00153965,TRUE,FALSE
FALSE,Blended - 00350,Blended Strategy,,FALSE,0,834000,316,Blended,,Approved,0.001728869,TRUE,FALSE
FALSE,Blended - 00351,Blended Strategy,,FALSE,0,246000,317,Blended,,Approved,0.004464597,TRUE,FALSE
FALSE,Blended - 00352,Blended Strategy,,FALSE,0,211000,318,Blended,,Approved,0.001712136,TRUE,FALSE
FALSE,Blended - 00353,Blended Strategy,,FALSE,0,246000,319,Blended,,Approved,0.004498197,TRUE,FALSE
FALSE,Blended - 00354,Blended Strategy,,FALSE,0,417000,320,Blended,,Approved,0.00129,TRUE,FALSE
FALSE,Blended - 00355,Blended Strategy,,FALSE,2.390744,7000,321,Blended,,Approved,0.002068958,TRUE,FALSE
FALSE,Blended - 00356,Blended Strategy,,FALSE,0,625000,322,Blended,,Approved,0.001251934,TRUE,FALSE
FALSE,Blended - 00358,Blended Strategy,,FALSE,0,782000,323,Blended,,Approved,0.001400282,TRUE,FALSE
FALSE,Blended - 00359,Blended Strategy,,FALSE,2.8233752,19000,324,Blended,,Approved,0.001343287,TRUE,FALSE
FALSE,Blended - 00360,Blended Strategy,,FALSE,0,313000,325,Blended,,Approved,0.001438,TRUE,FALSE
FALSE,Blended - 00361,Blended Strategy,,FALSE,1.7505595,9000,326,Blended,,Approved,0.001304691,TRUE,FALSE
FALSE,Blended - 00362,Blended Strategy,,FALSE,0,125000,327,Blended,,Approved,0.000888,TRUE,FALSE
FALSE,Blended - 00363,Blended Strategy,,FALSE,0,108000,328,Blended,,Approved,0.000966,TRUE,FALSE
FALSE,Blended - 00364,Blended Strategy,,FALSE,0,278000,329,Blended,,Approved,0.004440597,TRUE,FALSE
FALSE,Blended - 00365,Blended Strategy,,FALSE,3.532676,32000,330,Blended,,Approved,0.0011364,TRUE,FALSE
FALSE,Blended - 00366,Blended Strategy,,FALSE,3.3113442,25000,331,Blended,,Approved,0.0011705,TRUE,FALSE
FALSE,Blended - 00367,Blended Strategy,,FALSE,2.7315901,18000,332,Blended,,Approved,0.0011487,TRUE,FALSE
FALSE,Blended - 00368,Blended Strategy,,FALSE,2.5559551,16000,333,Blended,,Approved,0.0012128,TRUE,FALSE
FALSE,Blended - 00369,Blended Strategy,,FALSE,0,910000,334,Blended,,Approved,0.002,TRUE,FALSE
FALSE,Blended - 00370,Blended Strategy,,FALSE,2.326294,20000,335,Blended,,Approved,0.001144129,TRUE,FALSE
FALSE,Blended - 00371,Blended Strategy,,FALSE,1.9577462,8000,336,Blended,,Approved,0.002013336,TRUE,FALSE
FALSE,Blended - 00372,Blended Strategy,,FALSE,2.5687109,5000,337,Blended,,Approved,0.00145337,TRUE,FALSE
FALSE,Blended - 00374,Blended Strategy,,FALSE,0,625000,338,Blended,,Approved,0.00176,TRUE,FALSE
FALSE,Blended - 00375,Blended Strategy,,FALSE,0,157000,339,Blended,,Approved,0.001050829,TRUE,FALSE
FALSE,Blended - 00376,Blended Strategy,,FALSE,3.4590625,23000,340,Blended,,Approved,0.003758195,TRUE,FALSE
FALSE,Blended - 00377,Blended Strategy,,FALSE,2.0258925,6000,341,Blended,,Approved,0.001799006,TRUE,FALSE
FALSE,Blended - 00378,Blended Strategy,,FALSE,0,286000,342,Blended,,Approved,0.002239,TRUE,FALSE
FALSE,Blended - 00379,Blended Strategy,,FALSE,0,119000,343,Blended,,Approved,0.00099415,TRUE,FALSE
FALSE,Blended - 00380,Blended Strategy,,FALSE,0,286000,344,Blended,,Approved,0.001655,TRUE,FALSE
FALSE,Blended - 00381,Blended Strategy,,FALSE,0,2381000,345,Blended,,Approved,0.001601,TRUE,FALSE
FALSE,Blended - 00382,Blended Strategy,,FALSE,0,417000,346,Blended,,Approved,0.001644,TRUE,FALSE
FALSE,Blended - 00383,Blended Strategy,,FALSE,0,417000,347,Blended,,Approved,0.001644,TRUE,FALSE
FALSE,Blended - 00384,Blended Strategy,,FALSE,0,334000,348,Blended,,Approved,0.001827337,TRUE,FALSE
FALSE,Blended - 00385,Blended Strategy,,FALSE,0,250000,349,Blended,,Approved,0.001177065,TRUE,FALSE
FALSE,Blended - 00386,Blended Strategy,,FALSE,0,286000,350,Blended,,Approved,0.001400257,TRUE,FALSE
FALSE,Blended - 00387,Blended Strategy,,FALSE,2.4395755,18000,351,Blended,,Approved,0.00087596,TRUE,FALSE
FALSE,Blended - 00388,Blended Strategy,,FALSE,2.6556376,32000,352,Blended,,Approved,0.0019128,TRUE,FALSE
FALSE,Blended - 00389,Blended Strategy,,FALSE,2.388432,18000,353,Blended,,Approved,0.0015969,TRUE,FALSE
FALSE,Blended - 00390,Blended Strategy,,FALSE,2.5097825,9000,354,Blended,,Approved,0.002072257,TRUE,FALSE
FALSE,Blended - 00391,Blended Strategy,,FALSE,3.3561321,12000,355,Blended,,Approved,0.003175375,TRUE,FALSE
FALSE,Blended - 00392,Blended Strategy,,FALSE,0,239000,356,Blended,,Approved,0.001664432,TRUE,FALSE
FALSE,Blended - 00393,Blended Strategy,,FALSE,0,417000,357,Blended,,Approved,0.001652136,TRUE,FALSE
FALSE,Blended - 00394,Blended Strategy,,FALSE,1.9137935,5000,358,Blended,,Approved,0.002209602,TRUE,FALSE
FALSE,Blended - 00395,Blended Strategy,,FALSE,0,157000,359,Blended,,Approved,0.001,TRUE,FALSE
FALSE,Blended - 00396,Blended Strategy,,FALSE,0,375000,360,Blended,,Approved,0.001530402,TRUE,FALSE
FALSE,Blended - 00397,Blended Strategy,,FALSE,0,278000,361,Blended,,Approved,0.001429003,TRUE,FALSE
FALSE,Blended - 00398,Blended Strategy,,FALSE,1.6067541,13000,362,Blended,,Approved,0.001579694,TRUE,FALSE
FALSE,Blended - 00399,Blended Strategy,,FALSE,0,209000,363,Blended,,Approved,0.001691737,TRUE,FALSE
FALSE,Blended - 00400,Blended Strategy,,FALSE,1.4593673,7000,364,Blended,,Approved,0.001691659,TRUE,FALSE
FALSE,Blended - 00401,Blended Strategy,,FALSE,0,500000,365,Blended,,Approved,0.001393127,TRUE,FALSE
FALSE,Blended - 00402,Blended Strategy,,FALSE,1.9627847,17000,366,Blended,,Approved,0.001478414,TRUE,FALSE
FALSE,Blended - 00403,Blended Strategy,,FALSE,3.0084713,5000,367,Blended,,Approved,0.001580006,TRUE,FALSE
FALSE,Blended - 00404,Blended Strategy,,FALSE,0,1352000,368,Blended,,Approved,0.00188,TRUE,FALSE
FALSE,Blended - 00406,Blended Strategy,,FALSE,0,227000,369,Blended,,Approved,0.001941269,TRUE,FALSE
FALSE,Blended - 00407,Blended Strategy,,FALSE,0,223000,370,Blended,,Approved,0.001173,TRUE,FALSE
FALSE,Blended - 00408,Blended Strategy,,FALSE,0,1112000,371,Blended,,Approved,0.002083,TRUE,FALSE
FALSE,Blended - 00409,Blended Strategy,,FALSE,0,281000,,,,Approved,0.003953407,TRUE,FALSE
FALSE,Blended - 00410,Blended Strategy,,FALSE,2.0133225,14000,,,,Approved,0.001205962,TRUE,FALSE
FALSE,Blended - 00411,Blended Strategy,,FALSE,0,455000,,,,Approved,0.002,TRUE,FALSE
FALSE,Blended - 00412,Blended Strategy,,FALSE,6.3354026,6000,,,,Approved,0.014875,TRUE,FALSE
